input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url,ADDRESS1,ADDRESS2,POST_TOWN,POSTCODE,search_term,PROPERTY_TYPE,PROPERTY_TYPE_SHORT,FLOOR_AREA,CURRENT_ENERGY_PERFORMANCE_RATING,CURRENT_ENERGY_PERFORMANCE_BAND,MAIN_HEATING_FUEL,ELECTRICITY_SOURCE,RENEWABLE_SOURCES,BUILDING_ENVIRONMENT,BUILDING_EMISSIONS,Demand KWH,Demand MWH,Demand GWH
,,,,L242400250 U0001,SHOP,UNIT 1250 DRUMOYNE ROADGLASGOWG51 4BH,LARGS PROPERTIES LTD,TAHIR BROTHERS LIMITED,"£14,700",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+U0001&PPRN=47436131&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing#results,,250 DRUMOYNE ROAD,GLASGOW,G51 4BH,250 DRUMOYNE ROAD,Restaurants and Cafes/Drinking Establishments/Takeaways,Restaurant/Cafes/takeaway,193,97,F,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,96.9,"23,160.00",23.16,0.02
,,,,L242400250 U0002,SHOP,UNIT 2250 DRUMOYNE ROADGLASGOWG51 4BH,LARGS PROPERTIES LTD,CLASSY CURATIONS LTD,"£23,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+U0002&PPRN=47430214&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing#results,,250 DRUMOYNE ROAD,GLASGOW,G51 4BH,250 DRUMOYNE ROAD,Restaurants and Cafes/Drinking Establishments/Takeaways,Restaurant/Cafes/takeaway,193,97,F,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,96.9,"23,160.00",23.16,0.02
,,,,L242400250 U0003,SHOP,UNIT 3250 DRUMOYNE ROADGLASGOWG51 4BH,LARGS PROPERTIES LTD,DOMINOS PIZZA,"£14,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+U0003&PPRN=47429402&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing#results,,250 DRUMOYNE ROAD,GLASGOW,G51 4BH,250 DRUMOYNE ROAD,Restaurants and Cafes/Drinking Establishments/Takeaways,Restaurant/Cafes/takeaway,193,97,F,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,96.9,"23,160.00",23.16,0.02
,,,,L242400250 U0004,SHOP,UNIT 4250 DRUMOYNE ROADGLASGOWG51 4BH,LARGS PROPERTIES LTD,GOOD FOOD 2 GO 4 LIMITED,"£18,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+U0004&PPRN=47455047&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing#results,,250 DRUMOYNE ROAD,GLASGOW,G51 4BH,250 DRUMOYNE ROAD,Restaurants and Cafes/Drinking Establishments/Takeaways,Restaurant/Cafes/takeaway,193,97,F,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,96.9,"23,160.00",23.16,0.02
,,,,L242400250 U005A,SHOP,UNIT 5A250 DRUMOYNE ROADGLASGOWG51 4BH,LARGS PROPERTIES LTD,IBROWS & BEAUTY LTD,"£6,900",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+U005A&PPRN=47526203&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing#results,,250 DRUMOYNE ROAD,GLASGOW,G51 4BH,250 DRUMOYNE ROAD,Restaurants and Cafes/Drinking Establishments/Takeaways,Restaurant/Cafes/takeaway,193,97,F,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,96.9,"23,160.00",23.16,0.02
,,,,L242400250 U005B,SHOP,UNIT 5B250 DRUMOYNE ROADGLASGOWG51 4BH,LARGS PROPERTIES LTD PER LARGS PROPERTIES LTD,RODLAK LTD,"£18,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+U005B&PPRN=47440007&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing#results,,250 DRUMOYNE ROAD,GLASGOW,G51 4BH,250 DRUMOYNE ROAD,Restaurants and Cafes/Drinking Establishments/Takeaways,Restaurant/Cafes/takeaway,193,97,F,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,96.9,"23,160.00",23.16,0.02
,,,,L242400250 U005C,SALON,UNIT 5C250 DRUMOYNE ROADGLASGOWG51 4BH,LARGS PROPERTIES LTD,FRESHCUT BARBER GLASGOW LIMITED,"£5,400",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+U005C&PPRN=47526211&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing#results,,250 DRUMOYNE ROAD,GLASGOW,G51 4BH,250 DRUMOYNE ROAD,Restaurants and Cafes/Drinking Establishments/Takeaways,Restaurant/Cafes/takeaway,193,97,F,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,96.9,"23,160.00",23.16,0.02
,,,,L242400250 U0006,BETTING OFFICE,UNIT 6250 DRUMOYNE ROADGLASGOWG51 4BH,LARGS PROPERTIES LTD,DONE BROTHERS (CASH BETTING) LTD T/A BETFRED,"£27,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+U0006&PPRN=47435127&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing#results,,250 DRUMOYNE ROAD,GLASGOW,G51 4BH,250 DRUMOYNE ROAD,Restaurants and Cafes/Drinking Establishments/Takeaways,Restaurant/Cafes/takeaway,193,97,F,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,96.9,"23,160.00",23.16,0.02
,,,,L242400250 00010,ADVERTISING STATION,250 DRUMOYNE ROADGLASGOWG51 4BH,GLASGOW CITY COUNCIL BUDGET SUPPORT OFFICER,LARGS PROPERTIES LTD,"£45,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+00010&PPRN=47551860&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=250+DRUMOYNE+ROAD&searchtype=listing#results,,250 DRUMOYNE ROAD,GLASGOW,G51 4BH,250 DRUMOYNE ROAD,Restaurants and Cafes/Drinking Establishments/Takeaways,Restaurant/Cafes/takeaway,193,97,F,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,96.9,"23,160.00",23.16,0.02
,,,,L242400005,HEALTH CENTRE,GOVAN HEALTH CENTRE5 DRUMOYNE ROADGLASGOWG51 4BJ,NHS GREATER GLASGOW & CLYDE,,"£66,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Drumoyne+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400005&PPRN=47220554&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Drumoyne+Road&searchtype=listing#results,,Drumoyne Road,Glasgow,G51 4BJ,Drumoyne Road,Non-residential Institutions: Primary Health Care Building,Primary Healthcare Building,209,129,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,128.66,"31,350.00",31.35,0.03
,,,,L242400045,SCHOOL,ST CONSTANTINE'S PRIMARY45 DRUMOYNE ROADGLASGOWG51 4AX,GLASGOW CITY COUNCIL BUDGET SUPPORT OFFICER,ST CONSTANTINES PRIMARY SCHOOL,"£205,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Drumoyne+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400045&PPRN=47436417&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Drumoyne+Road&searchtype=listing#results,,Drumoyne Road,Glasgow,G51 4BJ,Drumoyne Road,Non-residential Institutions: Primary Health Care Building,Primary Healthcare Building,209,129,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,128.66,"31,350.00",31.35,0.03
,,,,L242400046,SHOP,46 DRUMOYNE ROADGLASGOWG51 4AU,CITY PROPERTY GLASGOW (INVESTMENTS) LLP,ALEXANDER G SMITH,"£4,400",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Drumoyne+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400046&PPRN=47219920&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Drumoyne+Road&searchtype=listing#results,,Drumoyne Road,Glasgow,G51 4BJ,Drumoyne Road,Non-residential Institutions: Primary Health Care Building,Primary Healthcare Building,209,129,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,128.66,"31,350.00",31.35,0.03
,,,,L242400048,SHOP,48 DRUMOYNE ROADGLASGOWG51 4AU,CITY PROPERTY GLASGOW (INVESTMENTS) LLP,IRVINE CAMPBELL,"£4,200",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Drumoyne+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400048&PPRN=47219912&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Drumoyne+Road&searchtype=listing#results,,Drumoyne Road,Glasgow,G51 4BJ,Drumoyne Road,Non-residential Institutions: Primary Health Care Building,Primary Healthcare Building,209,129,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,128.66,"31,350.00",31.35,0.03
,,,,L242400054,SHOP,54 DRUMOYNE ROADGLASGOWG51 4AU,CITY PROPERTY GLASGOW (INVESTMENTS) LLP,JAVAID AKHTAR,"£11,100",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Drumoyne+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400054&PPRN=47219890&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Drumoyne+Road&searchtype=listing#results,,Drumoyne Road,Glasgow,G51 4BJ,Drumoyne Road,Non-residential Institutions: Primary Health Care Building,Primary Healthcare Building,209,129,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,128.66,"31,350.00",31.35,0.03
,,,,L242400056,SHOP,56 DRUMOYNE ROADGLASGOWG51 4AU,CITY PROPERTY GLASGOW (INVESTMENTS) LLP,MAUREEN MONTEITH,"£4,100",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Drumoyne+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400056&PPRN=47219882&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Drumoyne+Road&searchtype=listing#results,,Drumoyne Road,Glasgow,G51 4BJ,Drumoyne Road,Non-residential Institutions: Primary Health Care Building,Primary Healthcare Building,209,129,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,128.66,"31,350.00",31.35,0.03
,,,,L242400060,SHOP,60 DRUMOYNE ROADGLASGOWG51 4AU,CITY PROPERTY GLASGOW (INVESTMENTS) LLP,DRUMONYE ROAD LTD,"£9,600",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Drumoyne+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400060&PPRN=47219874&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Drumoyne+Road&searchtype=listing#results,,Drumoyne Road,Glasgow,G51 4BJ,Drumoyne Road,Non-residential Institutions: Primary Health Care Building,Primary Healthcare Building,209,129,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,128.66,"31,350.00",31.35,0.03
,,,,L242400250 U0001,SHOP,UNIT 1250 DRUMOYNE ROADGLASGOWG51 4BH,LARGS PROPERTIES LTD,TAHIR BROTHERS LIMITED,"£14,700",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Drumoyne+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+U0001&PPRN=47436131&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Drumoyne+Road&searchtype=listing#results,,Drumoyne Road,Glasgow,G51 4BJ,Drumoyne Road,Non-residential Institutions: Primary Health Care Building,Primary Healthcare Building,209,129,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,128.66,"31,350.00",31.35,0.03
,,,,L242400250 U0002,SHOP,UNIT 2250 DRUMOYNE ROADGLASGOWG51 4BH,LARGS PROPERTIES LTD,CLASSY CURATIONS LTD,"£23,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Drumoyne+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+U0002&PPRN=47430214&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Drumoyne+Road&searchtype=listing#results,,Drumoyne Road,Glasgow,G51 4BJ,Drumoyne Road,Non-residential Institutions: Primary Health Care Building,Primary Healthcare Building,209,129,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,128.66,"31,350.00",31.35,0.03
,,,,L242400250 U0003,SHOP,UNIT 3250 DRUMOYNE ROADGLASGOWG51 4BH,LARGS PROPERTIES LTD,DOMINOS PIZZA,"£14,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Drumoyne+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400250+U0003&PPRN=47429402&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Drumoyne+Road&searchtype=listing#results,,Drumoyne Road,Glasgow,G51 4BJ,Drumoyne Road,Non-residential Institutions: Primary Health Care Building,Primary Healthcare Building,209,129,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,128.66,"31,350.00",31.35,0.03
,,,,L242400005,HEALTH CENTRE,GOVAN HEALTH CENTRE5 DRUMOYNE ROADGLASGOWG51 4BJ,NHS GREATER GLASGOW & CLYDE,,"£66,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=5+Drumoyne+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L242400005&PPRN=47220554&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=5+Drumoyne+Road&searchtype=listing#results,,5 Drumoyne Road,Glasgow,G51 4BJ,5 Drumoyne Road,Non-residential Institutions: Primary Health Care Building,Primary Healthcare Building,3225,33,C+,Natural Gas,Grid supplied,Heat pumps,Heating and Natural Ventilation,33.35,"306,375.00",306.38,0.31
